CMDLINE D:\Wrishav\floorOverlay\.venv\Scripts\python.exe .\app.py
MEM 6.699219 1750937250.1574
MEM 6.699219 1750937250.2580
MEM 6.699219 1750937250.3587
MEM 6.699219 1750937250.4591
MEM 6.699219 1750937250.5597
MEM 6.699219 1750937250.6601
MEM 6.699219 1750937250.7608
MEM 6.699219 1750937250.8616
MEM 6.699219 1750937250.9623
MEM 6.699219 1750937251.0631
MEM 6.699219 1750937251.1638
MEM 6.699219 1750937251.2644
MEM 6.699219 1750937251.3650
MEM 6.699219 1750937251.4659
MEM 6.699219 1750937251.5665
MEM 6.699219 1750937251.6674
MEM 6.699219 1750937251.7679
MEM 6.699219 1750937251.8689
MEM 6.699219 1750937251.9697
MEM 6.699219 1750937252.0704
MEM 6.699219 1750937252.1712
MEM 6.699219 1750937252.2716
MEM 6.699219 1750937252.3723
MEM 6.699219 1750937252.4735
MEM 6.699219 1750937252.5741
MEM 6.699219 1750937252.6747
MEM 6.699219 1750937252.7752
MEM 6.699219 1750937252.8761
MEM 6.699219 1750937252.9770
MEM 6.699219 1750937253.0775
MEM 6.699219 1750937253.1780
MEM 6.699219 1750937253.2789
MEM 6.699219 1750937253.3803
MEM 6.699219 1750937253.4811
MEM 6.699219 1750937253.5816
MEM 6.699219 1750937253.6823
MEM 6.699219 1750937253.7830
MEM 6.699219 1750937253.8840
MEM 6.699219 1750937253.9855
MEM 6.699219 1750937254.0861
MEM 6.699219 1750937254.1865
MEM 6.699219 1750937254.2873
MEM 6.699219 1750937254.3877
MEM 6.699219 1750937254.4887
MEM 6.699219 1750937254.5897
MEM 6.699219 1750937254.6905
MEM 6.699219 1750937254.7909
MEM 6.699219 1750937254.8917
MEM 6.699219 1750937254.9926
MEM 6.699219 1750937255.0936
MEM 6.699219 1750937255.1946
MEM 6.699219 1750937255.2950
MEM 6.699219 1750937255.3958
MEM 6.699219 1750937255.4963
MEM 6.699219 1750937255.5969
MEM 6.699219 1750937255.6977
MEM 6.699219 1750937255.7983
MEM 6.699219 1750937255.9035
MEM 6.699219 1750937256.0044
MEM 6.699219 1750937256.1048
MEM 6.699219 1750937256.2051
MEM 6.699219 1750937256.3061
MEM 6.699219 1750937256.4068
MEM 6.699219 1750937256.5076
MEM 6.699219 1750937256.6084
MEM 6.699219 1750937256.7094
MEM 6.699219 1750937256.8100
MEM 6.699219 1750937256.9103
MEM 6.699219 1750937257.0111
MEM 6.699219 1750937257.1117
MEM 6.699219 1750937257.2124
MEM 6.699219 1750937257.3128
MEM 6.699219 1750937257.4136
MEM 6.699219 1750937257.5143
MEM 6.699219 1750937257.6157
MEM 6.699219 1750937257.7164
MEM 6.699219 1750937257.8174
MEM 6.699219 1750937257.9180
MEM 6.699219 1750937258.0185
MEM 6.699219 1750937258.1193
MEM 6.699219 1750937258.2204
MEM 6.699219 1750937258.3213
MEM 6.699219 1750937258.4222
MEM 6.699219 1750937258.5227
MEM 6.699219 1750937258.6234
MEM 6.699219 1750937258.7243
MEM 6.699219 1750937258.8248
MEM 6.699219 1750937258.9257
MEM 6.699219 1750937259.0262
MEM 6.699219 1750937259.1270
MEM 6.699219 1750937259.2277
MEM 6.699219 1750937259.3284
MEM 6.699219 1750937259.4293
MEM 6.699219 1750937259.5302
MEM 6.699219 1750937259.6311
MEM 6.699219 1750937259.7319
MEM 6.699219 1750937259.8325
MEM 6.699219 1750937259.9331
MEM 6.699219 1750937260.0340
MEM 6.699219 1750937260.1345
MEM 6.699219 1750937260.2354
MEM 6.699219 1750937260.3362
MEM 6.699219 1750937260.4372
MEM 6.699219 1750937260.5380
MEM 6.699219 1750937260.6388
MEM 6.699219 1750937260.7396
MEM 6.699219 1750937260.8404
MEM 6.699219 1750937260.9411
MEM 6.699219 1750937261.0418
MEM 6.699219 1750937261.1423
MEM 6.699219 1750937261.2428
MEM 6.699219 1750937261.3434
MEM 6.699219 1750937261.4443
MEM 6.699219 1750937261.5455
MEM 6.699219 1750937261.6461
MEM 6.699219 1750937261.7470
MEM 6.699219 1750937261.8476
MEM 6.699219 1750937261.9483
MEM 6.699219 1750937262.0491
MEM 6.699219 1750937262.1499
MEM 6.699219 1750937262.2504
MEM 6.699219 1750937262.3509
MEM 6.699219 1750937262.4515
MEM 6.699219 1750937262.5519
MEM 6.699219 1750937262.6529
MEM 6.699219 1750937262.7534
MEM 6.699219 1750937262.8542
MEM 6.699219 1750937262.9551
MEM 6.699219 1750937263.0560
MEM 6.699219 1750937263.1564
MEM 6.699219 1750937263.2568
MEM 6.699219 1750937263.3575
MEM 6.699219 1750937263.4580
MEM 6.699219 1750937263.5585
MEM 6.699219 1750937263.6592
MEM 6.699219 1750937263.7600
MEM 6.699219 1750937263.8609
MEM 6.699219 1750937263.9618
MEM 6.699219 1750937264.0623
MEM 6.699219 1750937264.1631
MEM 6.699219 1750937264.2638
MEM 6.699219 1750937264.3647
MEM 6.699219 1750937264.4655
MEM 6.699219 1750937264.5662
MEM 6.699219 1750937264.6669
MEM 6.699219 1750937264.7678
MEM 6.699219 1750937264.8681
MEM 6.699219 1750937264.9686
MEM 6.699219 1750937265.0690
MEM 6.699219 1750937265.1697
MEM 6.699219 1750937265.2704
MEM 6.699219 1750937265.3714
MEM 6.699219 1750937265.4720
MEM 6.699219 1750937265.5731
MEM 6.699219 1750937265.6739
MEM 6.699219 1750937265.7757
MEM 6.699219 1750937265.8761
MEM 6.699219 1750937265.9768
MEM 6.699219 1750937266.0775
MEM 6.699219 1750937266.1784
MEM 6.699219 1750937266.2791
MEM 6.699219 1750937266.3795
MEM 6.699219 1750937266.4799
MEM 6.699219 1750937266.5807
MEM 6.699219 1750937266.6816
MEM 6.699219 1750937266.7819
MEM 6.699219 1750937266.8824
MEM 6.699219 1750937266.9829
MEM 6.699219 1750937267.0832
MEM 6.699219 1750937267.1839
MEM 6.699219 1750937267.2845
MEM 6.699219 1750937267.3856
MEM 6.699219 1750937267.4863
MEM 6.699219 1750937267.5868
MEM 6.699219 1750937267.6873
MEM 6.699219 1750937267.7880
MEM 6.699219 1750937267.8888
MEM 6.699219 1750937267.9897
MEM 6.699219 1750937268.0900
MEM 6.699219 1750937268.1906
MEM 6.699219 1750937268.2911
MEM 6.699219 1750937268.3921
MEM 6.699219 1750937268.4926
MEM 6.699219 1750937268.5931
MEM 6.699219 1750937268.6938
MEM 6.699219 1750937268.7944
MEM 6.699219 1750937268.8949
MEM 6.699219 1750937268.9953
MEM 6.699219 1750937269.0961
MEM 6.699219 1750937269.1969
MEM 6.699219 1750937269.2978
MEM 6.699219 1750937269.3983
MEM 6.699219 1750937269.4990
MEM 6.699219 1750937269.5994
MEM 6.699219 1750937269.6999
MEM 6.699219 1750937269.8004
MEM 6.699219 1750937269.9012
MEM 6.699219 1750937270.0019
MEM 6.699219 1750937270.1023
MEM 6.699219 1750937270.2030
MEM 6.699219 1750937270.3037
MEM 6.699219 1750937270.4045
MEM 6.699219 1750937270.5052
MEM 6.699219 1750937270.6060
MEM 6.699219 1750937270.7069
MEM 6.699219 1750937270.8073
MEM 6.699219 1750937270.9081
MEM 6.699219 1750937271.0088
MEM 6.699219 1750937271.1097
MEM 6.699219 1750937271.2107
MEM 6.699219 1750937271.3112
MEM 6.699219 1750937271.4119
MEM 6.699219 1750937271.5128
MEM 6.699219 1750937271.6134
MEM 6.699219 1750937271.7138
MEM 6.699219 1750937271.8146
MEM 6.699219 1750937271.9150
MEM 6.699219 1750937272.0159
MEM 6.699219 1750937272.1166
MEM 6.699219 1750937272.2173
MEM 6.699219 1750937272.3178
MEM 6.699219 1750937272.4186
MEM 6.699219 1750937272.5193
MEM 6.699219 1750937272.6200
MEM 6.699219 1750937272.7206
MEM 6.699219 1750937272.8210
MEM 6.699219 1750937272.9217
MEM 6.699219 1750937273.0227
MEM 6.699219 1750937273.1235
MEM 6.699219 1750937273.2243
MEM 6.699219 1750937273.3248
MEM 6.699219 1750937273.4252
MEM 6.699219 1750937273.5256
MEM 6.699219 1750937273.6260
MEM 6.699219 1750937273.7269
MEM 6.699219 1750937273.8276
MEM 6.699219 1750937273.9284
MEM 6.699219 1750937274.0291
MEM 6.699219 1750937274.1298
MEM 6.699219 1750937274.2303
MEM 6.699219 1750937274.3308
MEM 6.699219 1750937274.4317
MEM 6.699219 1750937274.5325
MEM 6.699219 1750937274.6333
MEM 6.699219 1750937274.7340
MEM 6.699219 1750937274.8346
MEM 6.699219 1750937274.9355
MEM 6.699219 1750937275.0362
MEM 6.699219 1750937275.1369
MEM 6.699219 1750937275.2378
MEM 6.699219 1750937275.3389
MEM 6.699219 1750937275.4396
MEM 6.699219 1750937275.5403
MEM 6.699219 1750937275.6410
MEM 6.699219 1750937275.7416
MEM 6.699219 1750937275.8420
MEM 6.699219 1750937275.9424
MEM 6.699219 1750937276.0431
MEM 6.699219 1750937276.1436
MEM 6.699219 1750937276.2443
MEM 6.699219 1750937276.3446
MEM 6.699219 1750937276.4455
MEM 6.699219 1750937276.5463
MEM 6.699219 1750937276.6470
MEM 6.699219 1750937276.7478
MEM 6.699219 1750937276.8483
MEM 6.699219 1750937276.9489
MEM 6.699219 1750937277.0494
MEM 6.699219 1750937277.1499
MEM 6.699219 1750937277.2505
MEM 6.699219 1750937277.3515
MEM 6.699219 1750937277.4523
MEM 6.699219 1750937277.5527
MEM 6.699219 1750937277.6534
MEM 6.699219 1750937277.7539
MEM 6.699219 1750937277.8543
MEM 6.699219 1750937277.9553
MEM 6.699219 1750937278.0560
MEM 6.699219 1750937278.1567
MEM 6.699219 1750937278.2574
MEM 6.699219 1750937278.3581
MEM 6.699219 1750937278.4585
MEM 6.699219 1750937278.5592
MEM 6.699219 1750937278.6601
MEM 6.699219 1750937278.7605
MEM 6.699219 1750937278.8610
MEM 6.699219 1750937278.9618
MEM 6.699219 1750937279.0625
MEM 6.699219 1750937279.1632
MEM 6.699219 1750937279.2636
MEM 6.699219 1750937279.3644
MEM 6.699219 1750937279.4656
MEM 6.699219 1750937279.5659
MEM 6.699219 1750937279.6666
MEM 6.699219 1750937279.7670
MEM 6.699219 1750937279.8675
MEM 6.699219 1750937279.9683
MEM 6.699219 1750937280.0686
MEM 6.699219 1750937280.1690
MEM 6.699219 1750937280.2696
MEM 6.699219 1750937280.3702
MEM 6.699219 1750937280.4709
MEM 6.699219 1750937280.5715
MEM 6.699219 1750937280.6722
MEM 6.699219 1750937280.7730
MEM 6.699219 1750937280.8736
MEM 6.699219 1750937280.9748
MEM 6.699219 1750937281.0757
MEM 6.699219 1750937281.1763
MEM 6.699219 1750937281.2768
MEM 6.699219 1750937281.3777
MEM 6.699219 1750937281.4783
MEM 6.699219 1750937281.5794
MEM 6.699219 1750937281.6802
MEM 6.699219 1750937281.7811
MEM 6.699219 1750937281.8818
MEM 6.699219 1750937281.9821
MEM 6.699219 1750937282.0828
MEM 6.699219 1750937282.1837
MEM 6.699219 1750937282.2843
MEM 6.699219 1750937282.3847
MEM 6.699219 1750937282.4854
MEM 6.699219 1750937282.5861
MEM 6.699219 1750937282.6865
MEM 6.699219 1750937282.7873
MEM 6.699219 1750937282.8881
MEM 6.699219 1750937282.9886
MEM 6.699219 1750937283.0892
MEM 6.699219 1750937283.1899
MEM 6.699219 1750937283.2903
MEM 6.699219 1750937283.3907
MEM 6.699219 1750937283.4916
MEM 6.699219 1750937283.5927
MEM 6.699219 1750937283.6936
MEM 6.699219 1750937283.7944
MEM 6.699219 1750937283.8951
MEM 6.699219 1750937283.9957
MEM 6.699219 1750937284.0962
MEM 6.699219 1750937284.1971
MEM 6.699219 1750937284.2981
MEM 6.699219 1750937284.3988
MEM 6.699219 1750937284.4992
MEM 6.699219 1750937284.5996
MEM 6.699219 1750937284.7004
MEM 6.699219 1750937284.8010
MEM 6.699219 1750937284.9021
MEM 6.699219 1750937285.0030
MEM 6.699219 1750937285.1037
MEM 6.699219 1750937285.2041
MEM 6.699219 1750937285.3050
MEM 6.699219 1750937285.4059
MEM 6.699219 1750937285.5063
MEM 6.699219 1750937285.6069
MEM 6.699219 1750937285.7074
MEM 6.699219 1750937285.8082
MEM 6.699219 1750937285.9085
MEM 6.699219 1750937286.0089
MEM 6.699219 1750937286.1097
MEM 6.699219 1750937286.2103
MEM 6.699219 1750937286.3111
MEM 6.699219 1750937286.4119
MEM 6.699219 1750937286.5125
MEM 6.699219 1750937286.6134
MEM 6.699219 1750937286.7142
MEM 6.699219 1750937286.8148
MEM 6.699219 1750937286.9152
MEM 6.699219 1750937287.0160
MEM 6.699219 1750937287.1163
MEM 6.699219 1750937287.2168
MEM 6.699219 1750937287.3176
MEM 6.699219 1750937287.4184
MEM 6.699219 1750937287.5190
MEM 6.699219 1750937287.6197
MEM 6.699219 1750937287.7205
MEM 6.699219 1750937287.8211
MEM 6.699219 1750937287.9219
MEM 6.699219 1750937288.0224
MEM 6.699219 1750937288.1235
MEM 6.699219 1750937288.2242
MEM 6.699219 1750937288.3252
MEM 6.699219 1750937288.4257
MEM 6.699219 1750937288.5266
MEM 6.699219 1750937288.6272
MEM 6.699219 1750937288.7275
MEM 6.699219 1750937288.8282
MEM 6.699219 1750937288.9288
MEM 6.699219 1750937289.0297
MEM 6.699219 1750937289.1306
MEM 6.699219 1750937289.2314
MEM 6.699219 1750937289.3323
MEM 6.699219 1750937289.4330
MEM 6.699219 1750937289.5334
MEM 6.699219 1750937289.6341
MEM 6.699219 1750937289.7347
MEM 6.699219 1750937289.8355
MEM 6.699219 1750937289.9360
MEM 6.699219 1750937290.0364
MEM 6.699219 1750937290.1369
MEM 6.699219 1750937290.2378
MEM 6.699219 1750937290.3382
MEM 6.699219 1750937290.4385
MEM 6.699219 1750937290.5390
MEM 6.699219 1750937290.6398
MEM 6.699219 1750937290.7406
MEM 6.699219 1750937290.8412
MEM 6.699219 1750937290.9421
MEM 6.699219 1750937291.0426
MEM 6.699219 1750937291.1434
MEM 6.699219 1750937291.2439
MEM 6.699219 1750937291.3442
MEM 6.699219 1750937291.4449
MEM 6.699219 1750937291.5458
MEM 6.699219 1750937291.6465
MEM 6.699219 1750937291.7471
MEM 6.699219 1750937291.8478
MEM 6.699219 1750937291.9485
MEM 6.699219 1750937292.0492
MEM 6.699219 1750937292.1501
MEM 6.699219 1750937292.2512
MEM 6.699219 1750937292.3523
MEM 6.699219 1750937292.4532
MEM 6.699219 1750937292.5543
MEM 6.699219 1750937292.6551
MEM 6.699219 1750937292.7557
MEM 6.699219 1750937292.8562
MEM 6.699219 1750937292.9566
MEM 6.699219 1750937293.0571
MEM 6.699219 1750937293.1578
MEM 6.699219 1750937293.2586
MEM 6.699219 1750937293.3594
MEM 6.699219 1750937293.4600
MEM 6.699219 1750937293.5607
MEM 6.699219 1750937293.6615
MEM 6.699219 1750937293.7620
MEM 6.699219 1750937293.8629
MEM 6.699219 1750937293.9638
MEM 6.699219 1750937294.0641
MEM 6.699219 1750937294.1650
MEM 6.699219 1750937294.2656
MEM 6.699219 1750937294.3664
MEM 6.699219 1750937294.4668
MEM 6.699219 1750937294.5676
MEM 6.699219 1750937294.6683
MEM 6.699219 1750937294.7690
MEM 6.699219 1750937294.8695
MEM 6.699219 1750937294.9702
MEM 6.699219 1750937295.0710
MEM 6.699219 1750937295.1719
MEM 6.699219 1750937295.2726
MEM 6.699219 1750937295.3731
MEM 6.699219 1750937295.4736
MEM 6.699219 1750937295.5743
MEM 6.699219 1750937295.6747
MEM 6.699219 1750937295.7756
MEM 6.699219 1750937295.8760
MEM 6.699219 1750937295.9768
MEM 6.699219 1750937296.0773
MEM 6.699219 1750937296.1776
MEM 6.699219 1750937296.2783
MEM 6.699219 1750937296.3788
MEM 6.699219 1750937296.4794
MEM 6.699219 1750937296.5801
MEM 6.699219 1750937296.6805
MEM 6.699219 1750937296.7810
MEM 6.699219 1750937296.8818
MEM 6.699219 1750937296.9826
MEM 6.699219 1750937297.0835
MEM 6.699219 1750937297.1842
MEM 6.699219 1750937297.2850
MEM 6.699219 1750937297.3860
MEM 6.699219 1750937297.4869
MEM 6.699219 1750937297.5876
MEM 6.699219 1750937297.6880
MEM 6.699219 1750937297.7884
MEM 6.699219 1750937297.8889
MEM 6.699219 1750937297.9898
MEM 6.699219 1750937298.0905
MEM 6.699219 1750937298.1911
MEM 6.699219 1750937298.2915
MEM 6.699219 1750937298.3921
MEM 6.699219 1750937298.4929
MEM 6.699219 1750937298.5937
MEM 6.699219 1750937298.6941
MEM 6.699219 1750937298.7947
MEM 6.699219 1750937298.8955
MEM 6.699219 1750937298.9963
MEM 6.699219 1750937299.0972
MEM 6.699219 1750937299.1980
MEM 6.699219 1750937299.2989
MEM 6.699219 1750937299.3997
MEM 6.699219 1750937299.5006
MEM 6.699219 1750937299.6013
MEM 6.699219 1750937299.7022
MEM 6.699219 1750937299.8030
MEM 6.699219 1750937299.9037
MEM 6.699219 1750937300.0045
MEM 6.699219 1750937300.1051
MEM 6.699219 1750937300.2060
MEM 6.699219 1750937300.3066
MEM 6.699219 1750937300.4074
MEM 6.699219 1750937300.5080
MEM 6.699219 1750937300.6089
MEM 6.699219 1750937300.7098
MEM 6.699219 1750937300.8107
MEM 6.699219 1750937300.9113
MEM 6.699219 1750937301.0118
MEM 6.699219 1750937301.1123
MEM 6.699219 1750937301.2129
MEM 6.699219 1750937301.3133
MEM 6.699219 1750937301.4140
MEM 6.699219 1750937301.5148
MEM 6.699219 1750937301.6154
MEM 6.699219 1750937301.7158
MEM 6.699219 1750937301.8164
MEM 6.699219 1750937301.9174
MEM 6.699219 1750937302.0179
MEM 6.699219 1750937302.1185
MEM 6.699219 1750937302.2190
MEM 6.699219 1750937302.3194
MEM 6.699219 1750937302.4203
MEM 6.699219 1750937302.5207
MEM 6.699219 1750937302.6212
MEM 6.699219 1750937302.7221
MEM 6.699219 1750937302.8228
MEM 6.699219 1750937302.9232
MEM 6.699219 1750937303.0241
MEM 6.699219 1750937303.1246
MEM 6.699219 1750937303.2253
MEM 6.699219 1750937303.3261
MEM 6.699219 1750937303.4269
MEM 6.699219 1750937303.5274
MEM 6.699219 1750937303.6280
MEM 6.699219 1750937303.7287
MEM 6.699219 1750937303.8294
MEM 6.699219 1750937303.9300
MEM 6.699219 1750937304.0306
MEM 6.699219 1750937304.1315
MEM 6.699219 1750937304.2323
MEM 6.699219 1750937304.3335
MEM 6.699219 1750937304.4343
MEM 6.699219 1750937304.5353
MEM 6.699219 1750937304.6359
MEM 6.699219 1750937304.7367
MEM 6.699219 1750937304.8376
MEM 6.699219 1750937304.9384
MEM 6.699219 1750937305.0392
MEM 6.699219 1750937305.1399
MEM 6.699219 1750937305.2404
MEM 6.699219 1750937305.3413
MEM 6.699219 1750937305.4417
MEM 6.699219 1750937305.5422
MEM 6.699219 1750937305.6427
MEM 6.699219 1750937305.7434
MEM 6.699219 1750937305.8445
MEM 6.699219 1750937305.9450
MEM 6.699219 1750937306.0455
MEM 6.699219 1750937306.1461
MEM 6.699219 1750937306.2466
MEM 6.699219 1750937306.3472
MEM 6.699219 1750937306.4480
MEM 6.699219 1750937306.5482
MEM 6.699219 1750937306.6487
MEM 6.699219 1750937306.7494
MEM 6.699219 1750937306.8501
MEM 6.699219 1750937306.9507
MEM 6.699219 1750937307.0515
MEM 6.699219 1750937307.1526
MEM 6.699219 1750937307.2533
MEM 6.699219 1750937307.3539
MEM 6.699219 1750937307.4545
MEM 6.699219 1750937307.5559
MEM 6.699219 1750937307.6569
MEM 6.699219 1750937307.7574
MEM 6.699219 1750937307.8579
MEM 6.699219 1750937307.9584
MEM 6.699219 1750937308.0593
MEM 6.699219 1750937308.1600
MEM 6.699219 1750937308.2607
MEM 6.699219 1750937308.3615
MEM 6.699219 1750937308.4620
MEM 6.699219 1750937308.5627
MEM 6.699219 1750937308.6636
MEM 6.699219 1750937308.7643
MEM 6.699219 1750937308.8649
MEM 6.699219 1750937308.9658
MEM 6.699219 1750937309.0664
MEM 6.699219 1750937309.1673
MEM 6.699219 1750937309.2678
MEM 6.699219 1750937309.3682
MEM 6.699219 1750937309.4687
MEM 6.699219 1750937309.5693
MEM 6.699219 1750937309.6700
MEM 6.699219 1750937309.7704
MEM 6.699219 1750937309.8713
MEM 6.699219 1750937309.9719
MEM 6.699219 1750937310.0727
MEM 6.699219 1750937310.1737
MEM 6.699219 1750937310.2743
MEM 6.699219 1750937310.3752
MEM 6.699219 1750937310.4758
MEM 6.699219 1750937310.5766
MEM 6.699219 1750937310.6774
MEM 6.699219 1750937310.7781
MEM 6.699219 1750937310.8788
MEM 6.699219 1750937310.9796
MEM 6.699219 1750937311.0801
MEM 6.699219 1750937311.1811
MEM 6.699219 1750937311.2818
MEM 6.699219 1750937311.3824
MEM 6.699219 1750937311.4831
MEM 6.699219 1750937311.5839
MEM 6.699219 1750937311.6846
MEM 6.699219 1750937311.7850
MEM 6.699219 1750937311.8857
MEM 6.699219 1750937311.9864
MEM 6.699219 1750937312.0868
MEM 6.699219 1750937312.1873
MEM 6.699219 1750937312.2879
MEM 6.699219 1750937312.3886
MEM 6.699219 1750937312.4891
MEM 6.699219 1750937312.5896
MEM 6.699219 1750937312.6905
MEM 6.699219 1750937312.7910
MEM 6.699219 1750937312.8915
MEM 6.699219 1750937312.9922
MEM 6.699219 1750937313.0928
MEM 6.699219 1750937313.1938
MEM 6.699219 1750937313.2945
MEM 6.699219 1750937313.3957
MEM 6.699219 1750937313.4963
MEM 6.699219 1750937313.5970
MEM 6.699219 1750937313.6976
MEM 6.699219 1750937313.7991
MEM 6.699219 1750937313.8995
MEM 6.699219 1750937314.0002
MEM 6.699219 1750937314.1014
MEM 6.699219 1750937314.2019
MEM 6.699219 1750937314.3029
MEM 6.699219 1750937314.4039
MEM 6.699219 1750937314.5046
MEM 6.699219 1750937314.6054
MEM 6.699219 1750937314.7059
MEM 6.699219 1750937314.8066
MEM 6.699219 1750937314.9070
MEM 6.699219 1750937315.0078
MEM 6.699219 1750937315.1084
MEM 6.699219 1750937315.2087
MEM 6.699219 1750937315.3095
MEM 6.699219 1750937315.4102
MEM 6.699219 1750937315.5106
MEM 6.699219 1750937315.6112
MEM 6.699219 1750937315.7118
MEM 6.699219 1750937315.8126
MEM 6.699219 1750937315.9135
MEM 6.699219 1750937316.0141
MEM 6.699219 1750937316.1148
MEM 6.699219 1750937316.2155
MEM 6.699219 1750937316.3163
MEM 6.699219 1750937316.4172
MEM 6.699219 1750937316.5180
MEM 6.699219 1750937316.6185
MEM 6.699219 1750937316.7193
MEM 6.699219 1750937316.8201
MEM 6.699219 1750937316.9208
MEM 6.699219 1750937317.0215
MEM 6.699219 1750937317.1221
MEM 6.699219 1750937317.2228
MEM 6.699219 1750937317.3238
MEM 6.699219 1750937317.4248
MEM 6.699219 1750937317.5256
MEM 6.699219 1750937317.6261
MEM 6.699219 1750937317.7267
MEM 6.699219 1750937317.8271
MEM 6.699219 1750937317.9275
MEM 6.699219 1750937318.0282
MEM 6.699219 1750937318.1291
MEM 6.699219 1750937318.2300
MEM 6.699219 1750937318.3310
MEM 6.699219 1750937318.4320
MEM 6.699219 1750937318.5330
MEM 6.699219 1750937318.6338
MEM 6.699219 1750937318.7343
MEM 6.699219 1750937318.8352
MEM 6.699219 1750937318.9358
MEM 6.699219 1750937319.0364
MEM 6.699219 1750937319.1369
MEM 6.699219 1750937319.2374
MEM 6.699219 1750937319.3378
MEM 6.699219 1750937319.4382
MEM 6.699219 1750937319.5392
MEM 6.699219 1750937319.6402
MEM 6.699219 1750937319.7408
MEM 6.699219 1750937319.8415
MEM 6.699219 1750937319.9424
MEM 6.699219 1750937320.0434
MEM 6.699219 1750937320.1443
MEM 6.699219 1750937320.2453
MEM 6.699219 1750937320.3459
MEM 6.699219 1750937320.4466
MEM 6.699219 1750937320.5471
MEM 6.699219 1750937320.6475
MEM 6.699219 1750937320.7479
MEM 6.699219 1750937320.8487
MEM 6.699219 1750937320.9494
MEM 6.699219 1750937321.0502
MEM 6.699219 1750937321.1512
MEM 6.699219 1750937321.2516
MEM 6.699219 1750937321.3523
MEM 6.699219 1750937321.4531
MEM 6.699219 1750937321.5534
MEM 6.699219 1750937321.6542
MEM 6.699219 1750937321.7547
MEM 6.699219 1750937321.8552
MEM 6.699219 1750937321.9561
MEM 6.699219 1750937322.0564
MEM 6.699219 1750937322.1571
MEM 6.699219 1750937322.2577
MEM 6.699219 1750937322.3586
MEM 6.699219 1750937322.4590
MEM 6.699219 1750937322.5598
MEM 6.699219 1750937322.6607
MEM 6.699219 1750937322.7614
MEM 6.699219 1750937322.8622
MEM 6.699219 1750937322.9627
MEM 6.699219 1750937323.0632
MEM 6.699219 1750937323.1636
MEM 6.699219 1750937323.2643
MEM 6.699219 1750937323.3652
MEM 6.699219 1750937323.4658
MEM 6.699219 1750937323.5666
MEM 6.699219 1750937323.6675
MEM 6.699219 1750937323.7682
MEM 6.699219 1750937323.8690
MEM 6.699219 1750937323.9695
MEM 6.699219 1750937324.0704
MEM 6.699219 1750937324.1713
MEM 6.699219 1750937324.2718
MEM 6.699219 1750937324.3727
MEM 6.699219 1750937324.4735
MEM 6.699219 1750937324.5739
MEM 6.699219 1750937324.6745
MEM 6.699219 1750937324.7749
MEM 6.699219 1750937324.8754
MEM 6.699219 1750937324.9760
MEM 6.699219 1750937325.0764
MEM 6.699219 1750937325.1772
MEM 6.699219 1750937325.2778
MEM 6.699219 1750937325.3785
MEM 6.699219 1750937325.4791
MEM 6.699219 1750937325.5797
MEM 6.699219 1750937325.6802
MEM 6.699219 1750937325.7810
MEM 6.699219 1750937325.8816
MEM 6.699219 1750937325.9822
MEM 6.699219 1750937326.0829
MEM 6.699219 1750937326.1832
MEM 6.699219 1750937326.2837
MEM 6.699219 1750937326.3844
MEM 6.699219 1750937326.4856
MEM 6.699219 1750937326.5861
MEM 6.699219 1750937326.6868
MEM 6.699219 1750937326.7876
MEM 6.699219 1750937326.8882
MEM 6.699219 1750937326.9891
MEM 6.699219 1750937327.0899
MEM 6.699219 1750937327.1908
MEM 6.699219 1750937327.2923
MEM 6.699219 1750937327.3930
MEM 6.699219 1750937327.4937
MEM 6.699219 1750937327.5943
MEM 6.699219 1750937327.6950
MEM 6.699219 1750937327.7956
MEM 6.699219 1750937327.8962
MEM 6.699219 1750937327.9968
MEM 6.699219 1750937328.0972
MEM 6.699219 1750937328.1978
MEM 6.699219 1750937328.2984
MEM 6.699219 1750937328.3992
MEM 6.699219 1750937328.5000
MEM 6.699219 1750937328.6005
MEM 6.699219 1750937328.7013
MEM 6.699219 1750937328.8020
MEM 6.699219 1750937328.9027
MEM 6.699219 1750937329.0032
MEM 6.699219 1750937329.1038
MEM 6.699219 1750937329.2046
MEM 6.699219 1750937329.3053
MEM 6.699219 1750937329.4058
MEM 6.699219 1750937329.5065
MEM 6.699219 1750937329.6070
MEM 6.699219 1750937329.7075
MEM 6.699219 1750937329.8085
MEM 6.699219 1750937329.9094
MEM 6.699219 1750937330.0101
MEM 6.699219 1750937330.1108
MEM 6.699219 1750937330.2112
MEM 6.699219 1750937330.3121
MEM 6.699219 1750937330.4130
MEM 6.699219 1750937330.5137
MEM 6.699219 1750937330.6146
MEM 6.699219 1750937330.7154
MEM 6.699219 1750937330.8161
MEM 6.699219 1750937330.9169
MEM 6.699219 1750937331.0177
MEM 6.699219 1750937331.1185
MEM 6.699219 1750937331.2195
MEM 6.699219 1750937331.3199
MEM 6.699219 1750937331.4207
MEM 6.699219 1750937331.5215
MEM 6.699219 1750937331.6220
MEM 6.699219 1750937331.7224
MEM 6.699219 1750937331.8232
MEM 6.699219 1750937331.9237
MEM 6.699219 1750937332.0245
MEM 6.699219 1750937332.1253
MEM 6.699219 1750937332.2256
MEM 6.699219 1750937332.3264
MEM 6.699219 1750937332.4272
MEM 6.699219 1750937332.5281
MEM 6.699219 1750937332.6289
MEM 6.699219 1750937332.7297
